Date,Timestamp,Foot_Count
2024-12-21,04:00,11615
2024-12-21,04:02,11613
2024-12-21,04:04,11614
2024-12-21,04:06,11612
2024-12-21,04:08,11615
2024-12-21,04:10,11614
2024-12-21,04:12,11615
2024-12-21,04:14,11614
2024-12-21,04:16,11615
2024-12-21,04:18,11615
2024-12-21,04:20,11617
2024-12-21,04:22,11617
2024-12-21,04:24,11619
2024-12-21,04:26,11621
2024-12-21,04:28,11623
2024-12-21,04:30,11625
2024-12-21,04:32,11625
2024-12-21,04:34,11625
2024-12-21,04:36,11625
2024-12-21,04:38,11628
2024-12-21,04:40,11629
2024-12-21,04:42,11628
2024-12-21,04:44,11628
2024-12-21,04:46,11627
2024-12-21,04:48,11626
2024-12-21,04:50,11626
2024-12-21,04:52,11626
2024-12-21,04:54,11630
2024-12-21,04:56,11626
2024-12-21,04:58,11624
2024-12-21,05:00,11624
2024-12-21,05:02,11627
2024-12-21,05:04,11626
2024-12-21,05:06,11630
2024-12-21,05:08,11631
2024-12-21,05:10,11628
2024-12-21,05:12,11633
2024-12-21,05:14,11634
2024-12-21,05:16,11632
2024-12-21,05:18,11631
2024-12-21,05:20,11633
2024-12-21,05:22,11635
2024-12-21,05:24,11638
2024-12-21,05:26,11634
2024-12-21,05:28,11632
2024-12-21,05:30,11633
2024-12-21,05:32,11635
2024-12-21,05:34,11639
2024-12-21,05:36,11641
2024-12-21,05:38,11639
2024-12-21,05:40,11640
2024-12-21,05:42,11641
2024-12-21,05:44,11642
2024-12-21,05:46,11640
2024-12-21,05:48,11640
2024-12-21,05:50,11640
2024-12-21,05:52,11643
2024-12-21,05:54,11641
2024-12-21,05:56,11641
2024-12-21,05:58,11641
2024-12-21,06:00,11640
2024-12-21,06:02,11639
2024-12-21,06:04,11638
2024-12-21,06:06,11643
2024-12-21,06:08,11637
2024-12-21,06:10,11638
2024-12-21,06:12,11639
2024-12-21,06:14,11642
2024-12-21,06:16,11646
2024-12-21,06:18,11647
2024-12-21,06:20,11651
2024-12-21,06:22,11650
2024-12-21,06:24,11649
2024-12-21,06:26,11649
2024-12-21,06:28,11652
2024-12-21,06:30,11649
2024-12-21,06:32,11649
2024-12-21,06:34,11648
2024-12-21,06:36,11646
2024-12-21,06:38,11646
2024-12-21,06:40,11648
2024-12-21,06:42,11651
2024-12-21,06:44,11652
2024-12-21,06:46,11655
2024-12-21,06:48,11654
2024-12-21,06:50,11655
2024-12-21,06:52,11656
2024-12-21,06:54,11654
2024-12-21,06:56,11656
2024-12-21,06:58,11658
2024-12-21,07:00,11656
2024-12-21,07:02,11656
2024-12-21,07:04,11656
2024-12-21,07:06,11657
2024-12-21,07:08,11656
2024-12-21,07:10,11654
2024-12-21,07:12,11650
2024-12-21,07:14,11650
2024-12-21,07:16,11650
2024-12-21,07:18,11648
2024-12-21,07:20,11651
2024-12-21,07:22,11648
2024-12-21,07:24,11648
2024-12-21,07:26,11647
2024-12-21,07:28,11649
2024-12-21,07:30,11649
2024-12-21,07:32,11650
2024-12-21,07:34,11650
2024-12-21,07:36,11651
2024-12-21,07:38,11651
2024-12-21,07:40,11651
2024-12-21,07:42,11655
2024-12-21,07:44,11655
2024-12-21,07:46,11660
2024-12-21,07:48,11660
2024-12-21,07:50,11656
2024-12-21,07:52,11655
2024-12-21,07:54,11655
2024-12-21,07:56,11658
2024-12-21,07:58,11655
2024-12-21,08:00,11657
2024-12-21,08:02,11659
2024-12-21,08:04,11655
2024-12-21,08:06,11658
2024-12-21,08:08,11656
2024-12-21,08:10,11658
2024-12-21,08:12,11658
2024-12-21,08:14,11661
2024-12-21,08:16,11660
2024-12-21,08:18,11660
2024-12-21,08:20,11660
2024-12-21,08:22,11658
2024-12-21,08:24,11658
2024-12-21,08:26,11656
2024-12-21,08:28,11655
2024-12-21,08:30,11658
2024-12-21,08:32,11660
2024-12-21,08:34,11661
2024-12-21,08:36,11659
2024-12-21,08:38,11661
2024-12-21,08:40,11660
2024-12-21,08:42,11662
2024-12-21,08:44,11664
2024-12-21,08:46,11665
2024-12-21,08:48,11667
2024-12-21,08:50,11668
2024-12-21,08:52,11671
2024-12-21,08:54,11670
2024-12-21,08:56,11671
2024-12-21,08:58,11672
2024-12-21,09:00,11671
2024-12-21,09:02,11672
2024-12-21,09:04,11671
2024-12-21,09:06,11669
2024-12-21,09:08,11668
2024-12-21,09:10,11673
2024-12-21,09:12,11683
2024-12-21,09:14,11683
2024-12-21,09:16,11687
2024-12-21,09:18,11688
2024-12-21,09:20,11689
2024-12-21,09:22,11696
2024-12-21,09:24,11697
2024-12-21,09:26,11698
2024-12-21,09:28,11701
2024-12-21,09:30,11700
2024-12-21,09:32,11703
2024-12-21,09:34,11701
2024-12-21,09:36,11703
2024-12-21,09:38,11706
2024-12-21,09:40,11707
2024-12-21,09:42,11709
2024-12-21,09:44,11707
2024-12-21,09:46,11710
2024-12-21,09:48,11707
2024-12-21,09:50,11707
2024-12-21,09:52,11708
2024-12-21,09:54,11708
2024-12-21,09:56,11709
2024-12-21,09:58,11713
2024-12-21,10:00,11715
2024-12-21,10:02,11719
2024-12-21,10:04,11715
2024-12-21,10:06,11722
2024-12-21,10:08,11727
2024-12-21,10:10,11726
2024-12-21,10:12,11727
2024-12-21,10:14,11728
2024-12-21,10:16,11731
2024-12-21,10:18,11738
2024-12-21,10:20,11743
2024-12-21,10:22,11744
2024-12-21,10:24,11749
2024-12-21,10:26,11750
2024-12-21,10:28,11754
2024-12-21,10:30,11753
2024-12-21,10:32,11754
2024-12-21,10:34,11755
2024-12-21,10:36,11749
2024-12-21,10:38,11751
2024-12-21,10:40,11757
2024-12-21,10:42,11761
2024-12-21,10:44,11757
2024-12-21,10:46,11763
2024-12-21,10:48,11766
2024-12-21,10:50,11767
2024-12-21,10:52,11765
2024-12-21,10:54,11769
2024-12-21,10:56,11774
2024-12-21,10:58,11775
2024-12-21,11:00,11776
2024-12-21,11:02,11777
2024-12-21,11:04,11783
2024-12-21,11:06,11781
2024-12-21,11:08,11783
2024-12-21,11:10,11785
2024-12-21,11:12,11790
2024-12-21,11:14,11791
2024-12-21,11:16,11794
2024-12-21,11:18,11795
2024-12-21,11:20,11795
2024-12-21,11:22,11792
2024-12-21,11:24,11793
2024-12-21,11:26,11791
2024-12-21,11:28,11795
2024-12-21,11:30,11800
2024-12-21,11:32,11799
2024-12-21,11:34,11796
2024-12-21,11:36,11794
2024-12-21,11:38,11794
2024-12-21,11:40,11795
2024-12-21,11:42,11798
2024-12-21,11:44,11796
2024-12-21,11:46,11799
2024-12-21,11:48,11801
2024-12-21,11:50,11801
2024-12-21,11:52,11805
2024-12-21,11:54,11804
2024-12-21,11:56,11804
2024-12-21,11:58,11807
2024-12-21,12:00,11806
2024-12-21,12:02,11811
2024-12-21,12:04,11812
2024-12-21,12:06,11816
2024-12-21,12:08,11820
2024-12-21,12:10,11821
2024-12-21,12:12,11823
2024-12-21,12:14,11823
2024-12-21,12:16,11823
2024-12-21,12:18,11825
2024-12-21,12:20,11829
2024-12-21,12:22,11831
2024-12-21,12:24,11831
2024-12-21,12:26,11841
2024-12-21,12:28,11841
2024-12-21,12:30,11837
2024-12-21,12:32,11836
2024-12-21,12:34,11834
2024-12-21,12:36,11836
2024-12-21,12:38,11838
2024-12-21,12:40,11838
2024-12-21,12:42,11841
2024-12-21,12:44,11836
2024-12-21,12:46,11834
2024-12-21,12:48,11837
2024-12-21,12:50,11842
2024-12-21,12:52,11843
2024-12-21,12:54,11842
2024-12-21,12:56,11845
2024-12-21,12:58,11851
2024-12-21,13:00,11844
2024-12-21,13:02,11843
2024-12-21,13:04,11843
2024-12-21,13:06,11844
2024-12-21,13:08,11846
2024-12-21,13:10,11846
2024-12-21,13:12,11849
2024-12-21,13:14,11850
2024-12-21,13:16,11848
2024-12-21,13:18,11852
2024-12-21,13:20,11857
2024-12-21,13:22,11858
2024-12-21,13:24,11855
2024-12-21,13:26,11856
2024-12-21,13:28,11854
2024-12-21,13:30,11860
2024-12-21,13:32,11863
2024-12-21,13:34,11865
2024-12-21,13:36,11866
2024-12-21,13:38,11867
2024-12-21,13:40,11872
2024-12-21,13:42,11866
2024-12-21,13:44,11866
2024-12-21,13:46,11863
2024-12-21,13:48,11863
2024-12-21,13:50,11858
2024-12-21,13:52,11866
2024-12-21,13:54,11871
2024-12-21,13:56,11870
2024-12-21,13:58,11866
2024-12-21,14:00,11864
2024-12-21,14:02,11866
2024-12-21,14:04,11868
2024-12-21,14:06,11869
2024-12-21,14:08,11867
2024-12-21,14:10,11870
2024-12-21,14:12,11869
2024-12-21,14:14,11871
2024-12-21,14:16,11872
2024-12-21,14:18,11875
2024-12-21,14:20,11878
2024-12-21,14:22,11880
2024-12-21,14:24,11878
2024-12-21,14:26,11873
2024-12-21,14:28,11871
2024-12-21,14:30,11872
2024-12-21,14:32,11875
2024-12-21,14:34,11873
2024-12-21,14:36,11871
2024-12-21,14:38,11869
2024-12-21,14:40,11869
2024-12-21,14:42,11870
2024-12-21,14:44,11869
2024-12-21,14:46,11869
2024-12-21,14:48,11869
2024-12-21,14:50,11867
2024-12-21,14:52,11866
2024-12-21,14:54,11866
2024-12-21,14:56,11869
2024-12-21,14:58,11869
2024-12-21,15:00,11872
2024-12-21,15:02,11879
2024-12-21,15:04,11885
2024-12-21,15:06,11884
2024-12-21,15:08,11888
2024-12-21,15:10,11892
2024-12-21,15:12,11889
2024-12-21,15:14,11897
2024-12-21,15:16,11901
2024-12-21,15:18,11901
2024-12-21,15:20,11900
2024-12-21,15:22,11903
2024-12-21,15:24,11900
2024-12-21,15:26,11902
2024-12-21,15:28,11907
2024-12-21,15:30,11907
2024-12-21,15:32,11906
2024-12-21,15:34,11908
2024-12-21,15:36,11914
2024-12-21,15:38,11915
2024-12-21,15:40,11915
2024-12-21,15:42,11917
2024-12-21,15:44,11923
2024-12-21,15:46,11926
2024-12-21,15:48,11924
2024-12-21,15:50,11927
2024-12-21,15:52,11933
2024-12-21,15:54,11935
2024-12-21,15:56,11935
2024-12-21,15:58,11932
2024-12-21,16:00,11934
2024-12-21,16:02,11939
2024-12-21,16:04,11944
2024-12-21,16:06,11948
2024-12-21,16:08,11942
2024-12-21,16:10,11946
2024-12-21,16:12,11957
2024-12-21,16:14,11957
2024-12-21,16:16,11960
2024-12-21,16:18,11961
2024-12-21,16:20,11961
2024-12-21,16:22,11968
2024-12-21,16:24,11964
2024-12-21,16:26,11963
2024-12-21,16:28,11959
2024-12-21,16:30,11961
2024-12-21,16:32,11963
2024-12-21,16:34,11964
2024-12-21,16:36,11965
2024-12-21,16:38,11969
2024-12-21,16:40,11971
2024-12-21,16:42,11974
2024-12-21,16:44,11969
2024-12-21,16:46,11972
2024-12-21,16:48,11974
2024-12-21,16:50,11974
2024-12-21,16:52,11977
2024-12-21,16:54,11976
2024-12-21,16:56,11978
2024-12-21,16:58,11984
2024-12-21,17:00,11988
2024-12-21,17:02,11988
2024-12-21,17:04,11992
2024-12-21,17:06,12001
2024-12-21,17:08,12000
2024-12-21,17:10,11994
2024-12-21,17:12,11999
2024-12-21,17:14,12001
2024-12-21,17:16,12001
2024-12-21,17:18,12001
2024-12-21,17:20,12008
2024-12-21,17:22,12009
2024-12-21,17:24,12013
2024-12-21,17:26,12012
2024-12-21,17:28,12016
2024-12-21,17:30,12023
2024-12-21,17:32,12025
2024-12-21,17:34,12024
2024-12-21,17:36,12023
2024-12-21,17:38,12022
2024-12-21,17:40,12016
2024-12-21,17:42,12016
2024-12-21,17:44,12016
2024-12-21,17:46,12019
2024-12-21,17:48,12023
2024-12-21,17:50,12020
2024-12-21,17:52,12019
2024-12-21,17:54,12015
2024-12-21,17:56,12016
2024-12-21,17:58,12016
2024-12-21,18:00,12021
2024-12-21,18:02,12018
2024-12-21,18:04,12024
2024-12-21,18:06,12026
2024-12-21,18:08,12035
2024-12-21,18:10,12039
2024-12-21,18:12,12037
2024-12-21,18:14,12048
2024-12-21,18:16,12053
2024-12-21,18:18,12057
2024-12-21,18:20,12064
2024-12-21,18:22,12064
2024-12-21,18:24,12067
2024-12-21,18:26,12067
2024-12-21,18:28,12073
2024-12-21,18:30,12080
2024-12-21,18:32,12078
2024-12-21,18:34,12087
2024-12-21,18:36,12091
2024-12-21,18:38,12093
2024-12-21,18:40,12095
2024-12-21,18:42,12105
2024-12-21,18:44,12113
2024-12-21,18:46,12123
2024-12-21,18:48,12119
2024-12-21,18:50,12120
2024-12-21,18:52,12119
2024-12-21,18:54,12123
2024-12-21,18:56,12127
2024-12-21,18:58,12124
2024-12-21,19:00,12123
2024-12-21,19:02,12117
2024-12-21,19:04,12120
2024-12-21,19:06,12122
2024-12-21,19:08,12120
2024-12-21,19:10,12121
2024-12-21,19:12,12124
2024-12-21,19:14,12122
2024-12-21,19:16,12127
2024-12-21,19:18,12130
2024-12-21,19:20,12131
2024-12-21,19:22,12134
2024-12-21,19:24,12133
2024-12-21,19:26,12128
2024-12-21,19:28,12130
2024-12-21,19:30,12137
2024-12-21,19:32,12135
2024-12-21,19:34,12138
2024-12-21,19:36,12141
2024-12-21,19:38,12141
2024-12-21,19:40,12140
2024-12-21,19:42,12141
2024-12-21,19:44,12140
2024-12-21,19:46,12144
2024-12-21,19:48,12143
2024-12-21,19:50,12145
2024-12-21,19:52,12143
2024-12-21,19:54,12144
2024-12-21,19:56,12141
2024-12-21,19:58,12141
2024-12-21,20:00,12140
2024-12-21,20:02,12138
2024-12-21,20:04,12140
2024-12-21,20:06,12141
2024-12-21,20:08,12139
2024-12-21,20:10,12145
2024-12-21,20:12,12146
2024-12-21,20:14,12146
2024-12-21,20:16,12151
2024-12-21,20:18,12150
2024-12-21,20:20,12151
2024-12-21,20:22,12150
2024-12-21,20:24,12159
2024-12-21,20:26,12164
2024-12-21,20:28,12160
2024-12-21,20:30,12157
2024-12-21,20:32,12157
2024-12-21,20:34,12160
2024-12-21,20:36,12164
2024-12-21,20:38,12166
2024-12-21,20:40,12167
2024-12-21,20:42,12163
2024-12-21,20:44,12169
2024-12-21,20:46,12165
2024-12-21,20:48,12173
2024-12-21,20:50,12177
2024-12-21,20:52,12182
2024-12-21,20:54,12179
2024-12-21,20:56,12182
2024-12-21,20:58,12180
2024-12-21,21:00,12178
2024-12-21,21:02,12180
2024-12-21,21:04,12184
2024-12-21,21:06,12186
2024-12-21,21:08,12185
2024-12-21,21:10,12181
2024-12-21,21:12,12178
2024-12-21,21:14,12181
2024-12-21,21:16,12183
2024-12-21,21:18,12183
2024-12-21,21:20,12182
2024-12-21,21:22,12181
2024-12-21,21:24,12177
2024-12-21,21:26,12179
2024-12-21,21:28,12180
2024-12-21,21:30,12177
2024-12-21,21:32,12183
2024-12-21,21:34,12179
2024-12-21,21:36,12178
2024-12-21,21:38,12176
2024-12-21,21:40,12177
2024-12-21,21:42,12176
2024-12-21,21:44,12180
2024-12-21,21:46,12180
2024-12-21,21:48,12180
2024-12-21,21:50,12183
2024-12-21,21:52,12183
2024-12-21,21:54,12187
2024-12-21,21:56,12185
2024-12-21,21:58,12189
2024-12-21,22:00,12188
2024-12-21,22:02,12188
2024-12-21,22:04,12190
2024-12-21,22:06,12192
2024-12-21,22:08,12193
2024-12-21,22:10,12195
2024-12-21,22:12,12196
2024-12-21,22:14,12194
2024-12-21,22:16,12195
2024-12-21,22:18,12196
2024-12-21,22:20,12201
2024-12-21,22:22,12201
2024-12-21,22:24,12198
2024-12-21,22:26,12196
2024-12-21,22:28,12197
2024-12-21,22:30,12195
2024-12-21,22:32,12194
2024-12-21,22:34,12193
2024-12-21,22:36,12192
2024-12-21,22:38,12193
2024-12-21,22:40,12192
2024-12-21,22:42,12190
2024-12-21,22:44,12188
2024-12-21,22:46,12187
2024-12-21,22:48,12186
2024-12-21,22:50,12184
2024-12-21,22:52,12189
2024-12-21,22:54,12187
2024-12-21,22:56,12187
2024-12-21,22:58,12184
2024-12-21,23:00,12185
2024-12-21,23:02,12184
2024-12-21,23:04,12183
2024-12-21,23:06,12182
2024-12-21,23:08,12181
2024-12-21,23:10,12184
2024-12-21,23:12,12184
2024-12-21,23:14,12184
2024-12-21,23:16,12184
2024-12-21,23:18,12181
2024-12-21,23:20,12180
2024-12-21,23:22,12177
2024-12-21,23:24,12180
2024-12-21,23:26,12181
2024-12-21,23:28,12182
2024-12-21,23:30,12181
2024-12-21,23:32,12179
2024-12-21,23:34,12178
2024-12-21,23:36,12178
2024-12-21,23:38,12179
2024-12-21,23:40,12180
2024-12-21,23:42,12180
2024-12-21,23:44,12181
2024-12-21,23:46,12185
2024-12-21,23:48,12184
2024-12-21,23:50,12187
2024-12-21,23:52,12188
2024-12-21,23:54,12189
2024-12-21,23:56,12188
2024-12-21,23:58,12190
2024-12-22,00:00,12189
2024-12-22,00:02,12191
2024-12-22,00:04,12192
2024-12-22,00:06,12191
2024-12-22,00:08,12194
2024-12-22,00:10,12195
2024-12-22,00:12,12196
2024-12-22,00:14,12198
2024-12-22,00:16,12199
2024-12-22,00:18,12197
2024-12-22,00:20,12196
2024-12-22,00:22,12196
2024-12-22,00:24,12195
2024-12-22,00:26,12195
2024-12-22,00:28,12195
2024-12-22,00:30,12194
2024-12-22,00:32,12195
2024-12-22,00:34,12195
2024-12-22,00:36,12192
2024-12-22,00:38,12193
2024-12-22,00:40,12194
2024-12-22,00:42,12195
2024-12-22,00:44,12195
2024-12-22,00:46,12196
2024-12-22,00:48,12196
2024-12-22,00:50,12194
2024-12-22,00:52,12193
2024-12-22,00:54,12193
2024-12-22,00:56,12194
2024-12-22,00:58,12198
2024-12-22,01:00,12200
2024-12-22,01:02,12201
2024-12-22,01:04,12201
2024-12-22,01:06,12200
2024-12-22,01:08,12199
2024-12-22,01:10,12201
2024-12-22,01:12,12201
2024-12-22,01:14,12200
2024-12-22,01:16,12199
2024-12-22,01:18,12201
2024-12-22,01:20,12201
2024-12-22,01:22,12197
2024-12-22,01:24,12197
2024-12-22,01:26,12199
2024-12-22,01:28,12199
2024-12-22,01:30,12200
2024-12-22,01:32,12198
2024-12-22,01:34,12201
2024-12-22,01:36,12199
2024-12-22,01:38,12199
2024-12-22,01:40,12198
2024-12-22,01:42,12197
2024-12-22,01:44,12202
2024-12-22,01:46,12201
2024-12-22,01:48,12203
2024-12-22,01:50,12208
2024-12-22,01:52,12209
2024-12-22,01:54,12207
2024-12-22,01:56,12207
2024-12-22,01:58,12209
2024-12-22,02:00,12208
2024-12-22,02:02,12208
2024-12-22,02:04,12209
2024-12-22,02:06,12209
2024-12-22,02:08,12212
2024-12-22,02:10,12213
2024-12-22,02:12,12216
2024-12-22,02:14,12217
2024-12-22,02:16,12219
2024-12-22,02:18,12219
2024-12-22,02:20,12222
2024-12-22,02:22,12222
2024-12-22,02:24,12225
2024-12-22,02:26,12223
2024-12-22,02:28,12226
2024-12-22,02:30,12226
2024-12-22,02:32,12226
2024-12-22,02:34,12225
2024-12-22,02:36,12225
2024-12-22,02:38,12226
2024-12-22,02:40,12224
2024-12-22,02:42,12221
2024-12-22,02:44,12221
2024-12-22,02:46,12219
2024-12-22,02:48,12218
2024-12-22,02:50,12217
2024-12-22,02:52,12215
2024-12-22,02:54,12215
2024-12-22,02:56,12214
2024-12-22,02:58,12215
2024-12-22,03:00,12217
2024-12-22,03:02,12218
2024-12-22,03:04,12217
2024-12-22,03:06,12218
2024-12-22,03:08,12221
2024-12-22,03:10,12221
2024-12-22,03:12,12217
2024-12-22,03:14,12215
2024-12-22,03:16,12216
2024-12-22,03:18,12219
2024-12-22,03:20,12221
2024-12-22,03:22,12218
2024-12-22,03:24,12219
2024-12-22,03:26,12222
2024-12-22,03:28,12224
2024-12-22,03:30,12229
2024-12-22,03:32,12230
2024-12-22,03:34,12231
2024-12-22,03:36,12232
2024-12-22,03:38,12231
2024-12-22,03:40,12231
2024-12-22,03:42,12231
2024-12-22,03:44,12231
2024-12-22,03:46,12230
2024-12-22,03:48,12228
2024-12-22,03:50,12231
2024-12-22,03:52,12231
2024-12-22,03:54,12231
2024-12-22,03:56,12228
2024-12-22,03:58,12229
2024-12-22,04:00,12231
2024-12-22,04:02,12231
2024-12-22,04:04,12231
2024-12-22,04:06,12233
2024-12-22,04:08,12235
2024-12-22,04:10,12237
2024-12-22,04:12,12235
2024-12-22,04:14,12234
2024-12-22,04:16,12235
2024-12-22,04:18,12232
2024-12-22,04:20,12231
2024-12-22,04:22,12234
2024-12-22,04:24,12234
2024-12-22,04:26,12234
2024-12-22,04:28,12236
2024-12-22,04:30,12236
2024-12-22,04:32,12235
2024-12-22,04:34,12237
2024-12-22,04:36,12237
2024-12-22,04:38,12240
2024-12-22,04:40,12237
2024-12-22,04:42,12237
2024-12-22,04:44,12235
2024-12-22,04:46,12235
2024-12-22,04:48,12236
2024-12-22,04:50,12234
2024-12-22,04:52,12236
2024-12-22,04:54,12234
2024-12-22,04:56,12233
2024-12-22,04:58,12232
2024-12-22,05:00,12235
2024-12-22,05:02,12236
2024-12-22,05:04,12236
2024-12-22,05:06,12237
2024-12-22,05:08,12234
2024-12-22,05:10,12236
2024-12-22,05:12,12236
2024-12-22,05:14,12237
2024-12-22,05:16,12236
2024-12-22,05:18,12236
2024-12-22,05:20,12237
2024-12-22,05:22,12238
2024-12-22,05:24,12239
2024-12-22,05:26,12237
2024-12-22,05:28,12237
2024-12-22,05:30,12240
2024-12-22,05:32,12241
2024-12-22,05:34,12244
2024-12-22,05:36,12247
2024-12-22,05:38,12248
2024-12-22,05:40,12247
2024-12-22,05:42,12249
2024-12-22,05:44,12251
2024-12-22,05:46,12251
2024-12-22,05:48,12253
2024-12-22,05:50,12249
2024-12-22,05:52,12248
2024-12-22,05:54,12249
2024-12-22,05:56,12252
2024-12-22,05:58,12255
2024-12-22,06:00,12255
2024-12-22,06:02,12253
2024-12-22,06:04,12254
2024-12-22,06:06,12256
2024-12-22,06:08,12257
2024-12-22,06:10,12257
2024-12-22,06:12,12255
2024-12-22,06:14,12257
2024-12-22,06:16,12258
2024-12-22,06:18,12258
2024-12-22,06:20,12257
2024-12-22,06:22,12257
2024-12-22,06:24,12259
2024-12-22,06:26,12263
2024-12-22,06:28,12263
2024-12-22,06:30,12262
2024-12-22,06:32,12261
2024-12-22,06:34,12260
2024-12-22,06:36,12260
2024-12-22,06:38,12261
2024-12-22,06:40,12259
2024-12-22,06:42,12259
2024-12-22,06:44,12258
2024-12-22,06:46,12258
2024-12-22,06:48,12259
2024-12-22,06:50,12258
2024-12-22,06:52,12260
2024-12-22,06:54,12264
2024-12-22,06:56,12262
2024-12-22,06:58,12261
2024-12-22,07:00,12263
2024-12-22,07:02,12262
2024-12-22,07:04,12264
2024-12-22,07:06,12266
2024-12-22,07:08,12267
2024-12-22,07:10,12269
2024-12-22,07:12,12275
2024-12-22,07:14,12271
2024-12-22,07:16,12276
2024-12-22,07:18,12277
2024-12-22,07:20,12279
2024-12-22,07:22,12277
2024-12-22,07:24,12278
2024-12-22,07:26,12281
2024-12-22,07:28,12285
2024-12-22,07:30,12287
2024-12-22,07:32,12290
2024-12-22,07:34,12288
2024-12-22,07:36,12287
2024-12-22,07:38,12284
2024-12-22,07:40,12287
2024-12-22,07:42,12291
2024-12-22,07:44,12290
2024-12-22,07:46,12288
2024-12-22,07:48,12286
2024-12-22,07:50,12287
2024-12-22,07:52,12287
2024-12-22,07:54,12289
2024-12-22,07:56,12289
2024-12-22,07:58,12290
2024-12-22,08:00,12292
2024-12-22,08:02,12295
2024-12-22,08:04,12295
2024-12-22,08:06,12295
2024-12-22,08:08,12294
2024-12-22,08:10,12294
2024-12-22,08:12,12299
2024-12-22,08:14,12302
2024-12-22,08:16,12300
2024-12-22,08:18,12301
2024-12-22,08:20,12305
2024-12-22,08:22,12305
2024-12-22,08:24,12309
2024-12-22,08:26,12307
2024-12-22,08:28,12305
2024-12-22,08:30,12303
2024-12-22,08:32,12304
2024-12-22,08:34,12306
2024-12-22,08:36,12308
2024-12-22,08:38,12309
2024-12-22,08:40,12311
2024-12-22,08:42,12311
2024-12-22,08:44,12309
2024-12-22,08:46,12313
2024-12-22,08:48,12317
2024-12-22,08:50,12317
2024-12-22,08:52,12316
2024-12-22,08:54,12318
2024-12-22,08:56,12325
2024-12-22,08:58,12326
2024-12-22,09:00,12329
2024-12-22,09:02,12331
2024-12-22,09:04,12333
2024-12-22,09:06,12333
2024-12-22,09:08,12334
2024-12-22,09:10,12333
2024-12-22,09:12,12334
2024-12-22,09:14,12332
2024-12-22,09:16,12328
2024-12-22,09:18,12332
2024-12-22,09:20,12334
2024-12-22,09:22,12334
2024-12-22,09:24,12339
2024-12-22,09:26,12342
2024-12-22,09:28,12340
2024-12-22,09:30,12340
2024-12-22,09:32,12341
2024-12-22,09:34,12346
2024-12-22,09:36,12344
2024-12-22,09:38,12346
2024-12-22,09:40,12353
2024-12-22,09:42,12354
2024-12-22,09:44,12355
2024-12-22,09:46,12357
2024-12-22,09:48,12352
2024-12-22,09:50,12351
2024-12-22,09:52,12353
2024-12-22,09:54,12354
2024-12-22,09:56,12353
2024-12-22,09:58,12353
2024-12-22,10:00,12356
2024-12-22,10:02,12354
2024-12-22,10:04,12357
2024-12-22,10:06,12357
2024-12-22,10:08,12356
2024-12-22,10:10,12355
2024-12-22,10:12,12354
2024-12-22,10:14,12357
2024-12-22,10:16,12362
2024-12-22,10:18,12369
2024-12-22,10:20,12367
2024-12-22,10:22,12368
2024-12-22,10:24,12371
2024-12-22,10:26,12372
2024-12-22,10:28,12370
2024-12-22,10:30,12376
2024-12-22,10:32,12378
2024-12-22,10:34,12380
2024-12-22,10:36,12378
2024-12-22,10:38,12378
2024-12-22,10:40,12380
2024-12-22,10:42,12382
2024-12-22,10:44,12382
2024-12-22,10:46,12380
2024-12-22,10:48,12381
2024-12-22,10:50,12383
2024-12-22,10:52,12384
2024-12-22,10:54,12387
2024-12-22,10:56,12392
2024-12-22,10:58,12395
2024-12-22,11:00,12396
2024-12-22,11:02,12396
2024-12-22,11:04,12392
2024-12-22,11:06,12390
2024-12-22,11:08,12391
2024-12-22,11:10,12394
2024-12-22,11:12,12397
2024-12-22,11:14,12395
2024-12-22,11:16,12398
2024-12-22,11:18,12397
2024-12-22,11:20,12393
2024-12-22,11:22,12394
2024-12-22,11:24,12393
2024-12-22,11:26,12391
2024-12-22,11:28,12390
2024-12-22,11:30,12390
2024-12-22,11:32,12389
2024-12-22,11:34,12391
2024-12-22,11:36,12394
2024-12-22,11:38,12398
2024-12-22,11:40,12401
2024-12-22,11:42,12396
2024-12-22,11:44,12394
2024-12-22,11:46,12395
2024-12-22,11:48,12388
2024-12-22,11:50,12397
2024-12-22,11:52,12401
2024-12-22,11:54,12405
2024-12-22,11:56,12401
2024-12-22,11:58,12397
2024-12-22,12:00,12399
2024-12-22,12:02,12402
2024-12-22,12:04,12403
2024-12-22,12:06,12403
2024-12-22,12:08,12395
2024-12-22,12:10,12399
2024-12-22,12:12,12398
2024-12-22,12:14,12400
2024-12-22,12:16,12400
2024-12-22,12:18,12402
2024-12-22,12:20,12402
2024-12-22,12:22,12405
2024-12-22,12:24,12405
2024-12-22,12:26,12408
2024-12-22,12:28,12406
2024-12-22,12:30,12408
2024-12-22,12:32,12401
2024-12-22,12:34,12405
2024-12-22,12:36,12403
2024-12-22,12:38,12405
2024-12-22,12:40,12408
2024-12-22,12:42,12419
2024-12-22,12:44,12418
2024-12-22,12:46,12419
2024-12-22,12:48,12421
2024-12-22,12:50,12421
2024-12-22,12:52,12425
2024-12-22,12:54,12420
2024-12-22,12:56,12419
2024-12-22,12:58,12418
2024-12-22,13:00,12418
2024-12-22,13:02,12419
2024-12-22,13:04,12423
2024-12-22,13:06,12425
2024-12-22,13:08,12428
2024-12-22,13:10,12425
2024-12-22,13:12,12427
2024-12-22,13:14,12434
