Timestamp,Date,Foot_Count
13:58,2024-12-16,136
14:00,2024-12-16,137
14:02,2024-12-16,138
14:04,2024-12-16,139
14:06,2024-12-16,139
14:08,2024-12-16,139
14:10,2024-12-16,140
14:12,2024-12-16,140
14:14,2024-12-16,140
14:16,2024-12-16,140
14:18,2024-12-16,141
14:20,2024-12-16,141
14:22,2024-12-16,142
14:24,2024-12-16,143
14:26,2024-12-16,143
14:28,2024-12-16,143
14:30,2024-12-16,144
14:32,2024-12-16,145
14:34,2024-12-16,146
14:36,2024-12-16,148
14:38,2024-12-16,148
14:40,2024-12-16,150
14:42,2024-12-16,150
14:44,2024-12-16,152
14:46,2024-12-16,154
14:48,2024-12-16,155
14:50,2024-12-16,157
14:52,2024-12-16,158
14:54,2024-12-16,159
14:56,2024-12-16,159
14:58,2024-12-16,161
15:00,2024-12-16,161
15:02,2024-12-16,161
15:04,2024-12-16,161
15:06,2024-12-16,162
15:08,2024-12-16,163
15:10,2024-12-16,164
15:12,2024-12-16,165
15:14,2024-12-16,165
15:16,2024-12-16,166
15:18,2024-12-16,166
15:20,2024-12-16,167
15:22,2024-12-16,168
15:24,2024-12-16,167
15:26,2024-12-16,167
15:28,2024-12-16,167
15:30,2024-12-16,168
15:32,2024-12-16,169
15:34,2024-12-16,169
15:36,2024-12-16,170
15:38,2024-12-16,171
15:40,2024-12-16,172
15:42,2024-12-16,173
15:44,2024-12-16,174
15:46,2024-12-16,175
15:48,2024-12-16,176
15:50,2024-12-16,175
15:52,2024-12-16,175
15:54,2024-12-16,175
15:56,2024-12-16,177
15:58,2024-12-16,178
16:00,2024-12-16,178
16:02,2024-12-16,177
16:04,2024-12-16,178
16:06,2024-12-16,180
16:08,2024-12-16,181
16:10,2024-12-16,182
16:12,2024-12-16,183
16:14,2024-12-16,185
16:16,2024-12-16,186
16:18,2024-12-16,185
16:20,2024-12-16,187
16:22,2024-12-16,188
16:24,2024-12-16,189
16:26,2024-12-16,189
16:28,2024-12-16,188
16:30,2024-12-16,188
16:32,2024-12-16,188
16:34,2024-12-16,190
16:36,2024-12-16,190
16:38,2024-12-16,192
16:40,2024-12-16,193
16:42,2024-12-16,195
16:44,2024-12-16,197
16:46,2024-12-16,198
16:48,2024-12-16,199
16:50,2024-12-16,199
16:52,2024-12-16,199
16:54,2024-12-16,200
16:56,2024-12-16,201
16:58,2024-12-16,203
17:00,2024-12-16,203
17:02,2024-12-16,203
17:04,2024-12-16,203
17:06,2024-12-16,204
17:08,2024-12-16,204
17:10,2024-12-16,205
17:12,2024-12-16,206
17:14,2024-12-16,207
17:16,2024-12-16,208
17:18,2024-12-16,209
17:20,2024-12-16,209
17:22,2024-12-16,210
17:24,2024-12-16,211
17:26,2024-12-16,211
17:28,2024-12-16,212
17:30,2024-12-16,212
17:32,2024-12-16,214
17:34,2024-12-16,214
17:36,2024-12-16,215
17:38,2024-12-16,216
17:40,2024-12-16,217
17:42,2024-12-16,218
17:44,2024-12-16,219
17:46,2024-12-16,221
17:48,2024-12-16,222
17:50,2024-12-16,222
17:52,2024-12-16,222
17:54,2024-12-16,223
17:56,2024-12-16,223
17:58,2024-12-16,223
18:00,2024-12-16,223
18:02,2024-12-16,225
18:04,2024-12-16,226
18:06,2024-12-16,227
18:08,2024-12-16,226
18:10,2024-12-16,227
18:12,2024-12-16,229
18:14,2024-12-16,229
18:16,2024-12-16,228
18:18,2024-12-16,227
18:20,2024-12-16,227
18:22,2024-12-16,228
18:24,2024-12-16,229
18:26,2024-12-16,230
18:28,2024-12-16,231
18:30,2024-12-16,231
18:32,2024-12-16,232
18:34,2024-12-16,233
18:36,2024-12-16,234
18:38,2024-12-16,234
18:40,2024-12-16,234
18:42,2024-12-16,233
18:44,2024-12-16,234
18:46,2024-12-16,235
18:48,2024-12-16,237
18:50,2024-12-16,239
18:52,2024-12-16,239
18:54,2024-12-16,240
18:56,2024-12-16,241
18:58,2024-12-16,241
19:00,2024-12-16,241
19:02,2024-12-16,241
19:04,2024-12-16,240
19:06,2024-12-16,242
19:08,2024-12-16,243
19:10,2024-12-16,243
19:12,2024-12-16,242
19:14,2024-12-16,243
19:16,2024-12-16,242
19:18,2024-12-16,243
19:20,2024-12-16,244
19:22,2024-12-16,244
19:24,2024-12-16,244
19:26,2024-12-16,244
19:28,2024-12-16,245
19:30,2024-12-16,245
19:32,2024-12-16,246
19:34,2024-12-16,246
19:36,2024-12-16,246
19:38,2024-12-16,247
19:40,2024-12-16,247
19:42,2024-12-16,247
19:44,2024-12-16,249
19:46,2024-12-16,250
19:48,2024-12-16,251
19:50,2024-12-16,252
19:52,2024-12-16,252
19:54,2024-12-16,252
19:56,2024-12-16,252
19:58,2024-12-16,252
08:00,2024-12-17,2
08:02,2024-12-17,4
08:04,2024-12-17,4
08:06,2024-12-17,5
08:08,2024-12-17,6
08:10,2024-12-17,7
08:12,2024-12-17,9
08:14,2024-12-17,11
08:16,2024-12-17,12
08:18,2024-12-17,13
08:20,2024-12-17,14
08:22,2024-12-17,15
08:24,2024-12-17,17
08:26,2024-12-17,17
08:28,2024-12-17,19
08:30,2024-12-17,21
08:32,2024-12-17,22
08:34,2024-12-17,23
08:36,2024-12-17,25
08:38,2024-12-17,26
08:40,2024-12-17,26
08:42,2024-12-17,25
08:44,2024-12-17,25
08:46,2024-12-17,27
08:48,2024-12-17,28
08:50,2024-12-17,29
08:52,2024-12-17,29
08:54,2024-12-17,29
08:56,2024-12-17,31
08:58,2024-12-17,32
09:00,2024-12-17,32
09:02,2024-12-17,32
09:04,2024-12-17,34
09:06,2024-12-17,34
09:08,2024-12-17,34
09:10,2024-12-17,36
09:12,2024-12-17,37
09:14,2024-12-17,38
09:16,2024-12-17,38
09:18,2024-12-17,38
09:20,2024-12-17,39
09:22,2024-12-17,40
09:24,2024-12-17,40
09:26,2024-12-17,40
09:28,2024-12-17,40
09:30,2024-12-17,41
09:32,2024-12-17,42
09:34,2024-12-17,43
09:36,2024-12-17,42
09:38,2024-12-17,41
09:40,2024-12-17,41
09:42,2024-12-17,41
09:44,2024-12-17,42
09:46,2024-12-17,44
09:48,2024-12-17,45
09:50,2024-12-17,45
09:52,2024-12-17,45
09:54,2024-12-17,44
09:56,2024-12-17,45
09:58,2024-12-17,46
10:00,2024-12-17,47
10:02,2024-12-17,47
10:04,2024-12-17,49
10:06,2024-12-17,49
10:08,2024-12-17,51
10:10,2024-12-17,51
10:12,2024-12-17,51
10:14,2024-12-17,53
10:16,2024-12-17,53
10:18,2024-12-17,54
10:20,2024-12-17,54
10:22,2024-12-17,55
10:24,2024-12-17,56
10:26,2024-12-17,57
10:28,2024-12-17,59
10:30,2024-12-17,60
10:32,2024-12-17,61
10:34,2024-12-17,61
10:36,2024-12-17,62
10:38,2024-12-17,62
10:40,2024-12-17,63
10:42,2024-12-17,65
10:44,2024-12-17,66
10:46,2024-12-17,65
10:48,2024-12-17,67
10:50,2024-12-17,67
10:52,2024-12-17,67
10:54,2024-12-17,67
10:56,2024-12-17,68
10:58,2024-12-17,68
11:00,2024-12-17,69
11:02,2024-12-17,69
11:04,2024-12-17,71
11:06,2024-12-17,72
11:08,2024-12-17,74
11:10,2024-12-17,75
11:12,2024-12-17,76
11:14,2024-12-17,75
11:16,2024-12-17,76
11:18,2024-12-17,77
11:20,2024-12-17,77
11:22,2024-12-17,78
11:24,2024-12-17,79
11:26,2024-12-17,81
11:28,2024-12-17,82
11:30,2024-12-17,83
11:32,2024-12-17,84
11:34,2024-12-17,86
11:36,2024-12-17,87
11:38,2024-12-17,87
11:40,2024-12-17,89
11:42,2024-12-17,90
11:44,2024-12-17,92
11:46,2024-12-17,92
11:48,2024-12-17,93
11:50,2024-12-17,92
11:52,2024-12-17,92
11:54,2024-12-17,92
11:56,2024-12-17,92
11:58,2024-12-17,93
12:00,2024-12-17,93
12:02,2024-12-17,94
12:04,2024-12-17,94
12:06,2024-12-17,93
12:08,2024-12-17,94
12:10,2024-12-17,95
12:12,2024-12-17,94
12:14,2024-12-17,94
12:16,2024-12-17,94
12:18,2024-12-17,94
12:20,2024-12-17,94
12:22,2024-12-17,96
12:24,2024-12-17,96
12:26,2024-12-17,98
12:28,2024-12-17,99
12:30,2024-12-17,99
12:32,2024-12-17,100
12:34,2024-12-17,101
12:36,2024-12-17,103
12:38,2024-12-17,104
12:40,2024-12-17,105
12:42,2024-12-17,105
12:44,2024-12-17,105
12:46,2024-12-17,107
12:48,2024-12-17,108
12:50,2024-12-17,109
12:52,2024-12-17,110
12:54,2024-12-17,110
12:56,2024-12-17,112
12:58,2024-12-17,111
13:00,2024-12-17,113
13:02,2024-12-17,114
13:04,2024-12-17,114
13:06,2024-12-17,115
13:08,2024-12-17,115
13:10,2024-12-17,116
13:12,2024-12-17,117
13:14,2024-12-17,117
13:16,2024-12-17,119
13:18,2024-12-17,120
13:20,2024-12-17,121
13:22,2024-12-17,121
13:24,2024-12-17,122
13:26,2024-12-17,121
13:28,2024-12-17,122
13:30,2024-12-17,123
13:32,2024-12-17,124
13:34,2024-12-17,125
13:36,2024-12-17,127
13:38,2024-12-17,127
13:40,2024-12-17,128
13:42,2024-12-17,128
13:44,2024-12-17,129
13:46,2024-12-17,130
13:48,2024-12-17,132
13:50,2024-12-17,132
13:52,2024-12-17,134
13:54,2024-12-17,134
13:56,2024-12-17,135
13:58,2024-12-17,135
14:00,2024-12-17,135
14:02,2024-12-17,134
14:04,2024-12-17,134
14:06,2024-12-17,134
14:08,2024-12-17,136
14:10,2024-12-17,135
14:12,2024-12-17,135
14:14,2024-12-17,135
14:16,2024-12-17,136
14:18,2024-12-17,136
14:20,2024-12-17,136
14:22,2024-12-17,135
14:24,2024-12-17,136
14:26,2024-12-17,138
14:28,2024-12-17,139
14:30,2024-12-17,139
14:32,2024-12-17,139
14:34,2024-12-17,140
14:36,2024-12-17,142
14:38,2024-12-17,144
14:40,2024-12-17,145
14:42,2024-12-17,146
14:44,2024-12-17,148
14:46,2024-12-17,148
14:48,2024-12-17,148
14:50,2024-12-17,149
14:52,2024-12-17,149
14:54,2024-12-17,149
14:56,2024-12-17,150
14:58,2024-12-17,151
15:00,2024-12-17,151
15:02,2024-12-17,153
15:04,2024-12-17,153
15:06,2024-12-17,154
15:08,2024-12-17,154
15:10,2024-12-17,154
15:12,2024-12-17,155
15:14,2024-12-17,156
15:16,2024-12-17,157
15:18,2024-12-17,157
15:20,2024-12-17,158
15:22,2024-12-17,158
15:24,2024-12-17,158
15:26,2024-12-17,158
15:28,2024-12-17,158
15:30,2024-12-17,160
15:32,2024-12-17,162
15:34,2024-12-17,163
15:36,2024-12-17,164
15:38,2024-12-17,164
15:40,2024-12-17,166
15:42,2024-12-17,167
15:44,2024-12-17,167
15:46,2024-12-17,167
15:48,2024-12-17,169
15:50,2024-12-17,170
15:52,2024-12-17,171
15:54,2024-12-17,172
15:56,2024-12-17,173
15:58,2024-12-17,174
16:00,2024-12-17,175
16:02,2024-12-17,176
16:04,2024-12-17,177
16:06,2024-12-17,177
16:08,2024-12-17,176
16:10,2024-12-17,177
16:12,2024-12-17,176
16:14,2024-12-17,177
16:16,2024-12-17,179
16:18,2024-12-17,180
16:20,2024-12-17,181
16:22,2024-12-17,183
16:24,2024-12-17,185
16:26,2024-12-17,185
16:28,2024-12-17,186
16:30,2024-12-17,186
16:32,2024-12-17,186
16:34,2024-12-17,188
16:36,2024-12-17,189
16:38,2024-12-17,191
16:40,2024-12-17,193
16:42,2024-12-17,195
16:44,2024-12-17,196
16:46,2024-12-17,197
16:48,2024-12-17,198
16:50,2024-12-17,198
16:52,2024-12-17,199
16:54,2024-12-17,201
16:56,2024-12-17,202
16:58,2024-12-17,204
17:00,2024-12-17,205
17:02,2024-12-17,206
17:04,2024-12-17,206
17:06,2024-12-17,205
17:08,2024-12-17,206
17:10,2024-12-17,207
17:12,2024-12-17,207
17:14,2024-12-17,207
17:16,2024-12-17,208
17:18,2024-12-17,209
17:20,2024-12-17,209
17:22,2024-12-17,210
17:24,2024-12-17,210
17:26,2024-12-17,211
17:28,2024-12-17,213
17:30,2024-12-17,214
17:32,2024-12-17,215
17:34,2024-12-17,215
17:36,2024-12-17,214
17:38,2024-12-17,213
17:40,2024-12-17,213
17:42,2024-12-17,214
17:44,2024-12-17,215
17:46,2024-12-17,216
17:48,2024-12-17,217
17:50,2024-12-17,218
17:52,2024-12-17,219
17:54,2024-12-17,220
17:56,2024-12-17,219
17:58,2024-12-17,219
18:00,2024-12-17,221
18:02,2024-12-17,221
18:04,2024-12-17,223
18:06,2024-12-17,224
18:08,2024-12-17,224
18:10,2024-12-17,224
18:12,2024-12-17,225
18:14,2024-12-17,225
18:16,2024-12-17,225
18:18,2024-12-17,225
18:20,2024-12-17,226
18:22,2024-12-17,228
18:24,2024-12-17,228
18:26,2024-12-17,230
18:28,2024-12-17,230
18:30,2024-12-17,230
18:32,2024-12-17,230
18:34,2024-12-17,232
18:36,2024-12-17,232
18:38,2024-12-17,231
18:40,2024-12-17,231
18:42,2024-12-17,231
18:44,2024-12-17,232
18:46,2024-12-17,233
18:48,2024-12-17,233
18:50,2024-12-17,234
18:52,2024-12-17,234
18:54,2024-12-17,235
18:56,2024-12-17,236
18:58,2024-12-17,237
19:00,2024-12-17,238
19:02,2024-12-17,238
19:04,2024-12-17,238
19:06,2024-12-17,239
19:08,2024-12-17,240
19:10,2024-12-17,241
19:12,2024-12-17,241
19:14,2024-12-17,241
19:16,2024-12-17,242
19:18,2024-12-17,242
19:20,2024-12-17,242
19:22,2024-12-17,243
19:24,2024-12-17,242
19:26,2024-12-17,243
19:28,2024-12-17,244
19:30,2024-12-17,244
19:32,2024-12-17,245
19:34,2024-12-17,246
19:36,2024-12-17,248
19:38,2024-12-17,250
19:40,2024-12-17,250
19:42,2024-12-17,250
19:44,2024-12-17,250
19:46,2024-12-17,251
19:48,2024-12-17,252
19:50,2024-12-17,252
19:52,2024-12-17,252
19:54,2024-12-17,251
19:56,2024-12-17,250
19:58,2024-12-17,250
08:00,2024-12-18,1
08:02,2024-12-18,3
08:04,2024-12-18,4
08:06,2024-12-18,5
08:08,2024-12-18,6
08:10,2024-12-18,7
08:12,2024-12-18,7
08:14,2024-12-18,8
08:16,2024-12-18,8
08:18,2024-12-18,10
08:20,2024-12-18,10
08:22,2024-12-18,10
08:24,2024-12-18,9
08:26,2024-12-18,8
08:28,2024-12-18,9
08:30,2024-12-18,9
08:32,2024-12-18,10
08:34,2024-12-18,9
08:36,2024-12-18,10
08:38,2024-12-18,10
08:40,2024-12-18,11
08:42,2024-12-18,13
08:44,2024-12-18,14
08:46,2024-12-18,15
08:48,2024-12-18,16
08:50,2024-12-18,17
08:52,2024-12-18,18
08:54,2024-12-18,19
08:56,2024-12-18,20
08:58,2024-12-18,19
09:00,2024-12-18,20
09:02,2024-12-18,21
09:04,2024-12-18,22
09:06,2024-12-18,24
09:08,2024-12-18,25
09:10,2024-12-18,26
09:12,2024-12-18,27
09:14,2024-12-18,28
09:16,2024-12-18,29
09:18,2024-12-18,30
09:20,2024-12-18,30
09:22,2024-12-18,30
09:24,2024-12-18,32
09:26,2024-12-18,33
09:28,2024-12-18,33
09:30,2024-12-18,34
09:32,2024-12-18,36
09:34,2024-12-18,37
09:36,2024-12-18,38
09:38,2024-12-18,40
09:40,2024-12-18,40
09:42,2024-12-18,40
09:44,2024-12-18,42
09:46,2024-12-18,43
09:48,2024-12-18,44
09:50,2024-12-18,45
09:52,2024-12-18,46
09:54,2024-12-18,47
09:56,2024-12-18,48
09:58,2024-12-18,49
10:00,2024-12-18,50
10:02,2024-12-18,50
10:04,2024-12-18,50
10:06,2024-12-18,52
10:08,2024-12-18,54
10:10,2024-12-18,55
10:12,2024-12-18,54
10:14,2024-12-18,54
10:16,2024-12-18,54
10:18,2024-12-18,54
10:20,2024-12-18,55
10:22,2024-12-18,54
10:24,2024-12-18,55
10:26,2024-12-18,57
10:28,2024-12-18,58
10:30,2024-12-18,59
10:32,2024-12-18,61
10:34,2024-12-18,61
10:36,2024-12-18,62
10:38,2024-12-18,64
10:40,2024-12-18,65
10:42,2024-12-18,66
10:44,2024-12-18,67
10:46,2024-12-18,69
10:48,2024-12-18,71
10:50,2024-12-18,72
10:52,2024-12-18,73
10:54,2024-12-18,73
10:56,2024-12-18,75
10:58,2024-12-18,76
11:00,2024-12-18,77
11:02,2024-12-18,78
11:04,2024-12-18,77
11:06,2024-12-18,78
11:08,2024-12-18,79
11:10,2024-12-18,78
11:12,2024-12-18,80
11:14,2024-12-18,80
11:16,2024-12-18,82
11:18,2024-12-18,83
11:20,2024-12-18,84
11:22,2024-12-18,86
11:24,2024-12-18,85
11:26,2024-12-18,84
11:28,2024-12-18,84
11:30,2024-12-18,85
11:32,2024-12-18,84
11:34,2024-12-18,83
11:36,2024-12-18,84
11:38,2024-12-18,85
11:40,2024-12-18,85
11:42,2024-12-18,85
11:44,2024-12-18,85
11:46,2024-12-18,85
11:48,2024-12-18,86
11:50,2024-12-18,88
11:52,2024-12-18,89
11:54,2024-12-18,89
11:56,2024-12-18,91
11:58,2024-12-18,91
12:00,2024-12-18,93
12:02,2024-12-18,94
12:04,2024-12-18,94
12:06,2024-12-18,95
12:08,2024-12-18,96
12:10,2024-12-18,96
12:12,2024-12-18,98
12:14,2024-12-18,98
12:16,2024-12-18,99
12:18,2024-12-18,100
12:20,2024-12-18,101
12:22,2024-12-18,102
12:24,2024-12-18,102
12:26,2024-12-18,101
12:28,2024-12-18,102
12:30,2024-12-18,103
12:32,2024-12-18,103
12:34,2024-12-18,104
12:36,2024-12-18,105
12:38,2024-12-18,106
12:40,2024-12-18,105
12:42,2024-12-18,106
12:44,2024-12-18,107
12:46,2024-12-18,108
12:48,2024-12-18,110
12:50,2024-12-18,112
12:52,2024-12-18,113
12:54,2024-12-18,115
12:56,2024-12-18,116
12:58,2024-12-18,116
13:00,2024-12-18,117
13:02,2024-12-18,118
13:04,2024-12-18,119
13:06,2024-12-18,120
13:08,2024-12-18,121
13:10,2024-12-18,122
13:12,2024-12-18,122
13:14,2024-12-18,122
13:16,2024-12-18,123
13:18,2024-12-18,124
13:20,2024-12-18,125
13:22,2024-12-18,125
13:24,2024-12-18,125
13:26,2024-12-18,125
13:28,2024-12-18,127
13:30,2024-12-18,128
13:32,2024-12-18,128
13:34,2024-12-18,128
13:36,2024-12-18,130
13:38,2024-12-18,131
13:40,2024-12-18,132
13:42,2024-12-18,133
13:44,2024-12-18,133
13:46,2024-12-18,133
13:48,2024-12-18,134
13:50,2024-12-18,134
13:52,2024-12-18,134
13:54,2024-12-18,135
13:56,2024-12-18,136
13:58,2024-12-18,135
14:00,2024-12-18,136
14:02,2024-12-18,137
14:04,2024-12-18,137
14:06,2024-12-18,137
14:08,2024-12-18,138
14:10,2024-12-18,138
14:12,2024-12-18,139
14:14,2024-12-18,140
14:16,2024-12-18,141
14:18,2024-12-18,142
14:20,2024-12-18,142
14:22,2024-12-18,144
14:24,2024-12-18,145
14:26,2024-12-18,147
14:28,2024-12-18,148
14:30,2024-12-18,148
14:32,2024-12-18,148
14:34,2024-12-18,149
14:36,2024-12-18,151
14:38,2024-12-18,151
14:40,2024-12-18,151
14:42,2024-12-18,152
14:44,2024-12-18,153
14:46,2024-12-18,153
14:48,2024-12-18,154
14:50,2024-12-18,156
14:52,2024-12-18,158
14:54,2024-12-18,158
14:56,2024-12-18,159
14:58,2024-12-18,160
15:00,2024-12-18,160
15:02,2024-12-18,161
15:04,2024-12-18,162
15:06,2024-12-18,164
15:08,2024-12-18,164
15:10,2024-12-18,165
15:12,2024-12-18,165
15:14,2024-12-18,164
15:16,2024-12-18,163
15:18,2024-12-18,165
15:20,2024-12-18,164
15:22,2024-12-18,163
15:24,2024-12-18,164
15:26,2024-12-18,163
15:28,2024-12-18,162
15:30,2024-12-18,163
15:32,2024-12-18,163
15:34,2024-12-18,163
15:36,2024-12-18,164
15:38,2024-12-18,165
15:40,2024-12-18,166
15:42,2024-12-18,166
15:44,2024-12-18,167
15:46,2024-12-18,169
15:48,2024-12-18,169
15:50,2024-12-18,169
15:52,2024-12-18,169
15:54,2024-12-18,170
15:56,2024-12-18,171
15:58,2024-12-18,172
16:00,2024-12-18,174
16:02,2024-12-18,176
16:04,2024-12-18,175
16:06,2024-12-18,174
16:08,2024-12-18,175
16:10,2024-12-18,177
16:12,2024-12-18,177
16:14,2024-12-18,177
16:16,2024-12-18,178
16:18,2024-12-18,177
16:20,2024-12-18,178
16:22,2024-12-18,179
16:24,2024-12-18,180
16:26,2024-12-18,181
16:28,2024-12-18,182
16:30,2024-12-18,181
16:32,2024-12-18,181
16:34,2024-12-18,180
16:36,2024-12-18,181
16:38,2024-12-18,182
16:40,2024-12-18,183
16:42,2024-12-18,184
16:44,2024-12-18,186
16:46,2024-12-18,186
16:48,2024-12-18,186
16:50,2024-12-18,187
16:52,2024-12-18,189
16:54,2024-12-18,191
16:56,2024-12-18,193
16:58,2024-12-18,193
17:00,2024-12-18,194
17:02,2024-12-18,194
17:04,2024-12-18,194
17:06,2024-12-18,194
17:08,2024-12-18,195
17:10,2024-12-18,196
17:12,2024-12-18,195
17:14,2024-12-18,196
17:16,2024-12-18,197
17:18,2024-12-18,196
17:20,2024-12-18,196
17:22,2024-12-18,196
17:24,2024-12-18,196
17:26,2024-12-18,197
17:28,2024-12-18,197
17:30,2024-12-18,196
17:32,2024-12-18,198
17:34,2024-12-18,200
17:36,2024-12-18,199
17:38,2024-12-18,200
17:40,2024-12-18,200
17:42,2024-12-18,201
17:44,2024-12-18,202
17:46,2024-12-18,202
17:48,2024-12-18,201
17:50,2024-12-18,201
17:52,2024-12-18,200
17:54,2024-12-18,201
17:56,2024-12-18,202
17:58,2024-12-18,203
18:00,2024-12-18,202
18:02,2024-12-18,202
18:04,2024-12-18,203
18:06,2024-12-18,202
18:08,2024-12-18,202
18:10,2024-12-18,202
18:12,2024-12-18,204
18:14,2024-12-18,204
18:16,2024-12-18,205
18:18,2024-12-18,206
18:20,2024-12-18,206
18:22,2024-12-18,207
18:24,2024-12-18,207
18:26,2024-12-18,208
18:28,2024-12-18,208
18:30,2024-12-18,210
18:32,2024-12-18,212
18:34,2024-12-18,213
18:36,2024-12-18,213
18:38,2024-12-18,213
18:40,2024-12-18,214
18:42,2024-12-18,213
18:44,2024-12-18,215
18:46,2024-12-18,216
18:48,2024-12-18,215
18:50,2024-12-18,217
18:52,2024-12-18,218
18:54,2024-12-18,219
18:56,2024-12-18,221
18:58,2024-12-18,222
19:00,2024-12-18,223
19:02,2024-12-18,224
19:04,2024-12-18,225
19:06,2024-12-18,226
19:08,2024-12-18,226
19:10,2024-12-18,227
19:12,2024-12-18,228
19:14,2024-12-18,229
19:16,2024-12-18,231
19:18,2024-12-18,232
19:20,2024-12-18,233
19:22,2024-12-18,232
19:24,2024-12-18,233
19:26,2024-12-18,234
19:28,2024-12-18,234
19:30,2024-12-18,235
19:32,2024-12-18,237
19:34,2024-12-18,238
19:36,2024-12-18,239
19:38,2024-12-18,241
19:40,2024-12-18,241
19:42,2024-12-18,242
19:44,2024-12-18,244
19:46,2024-12-18,244
19:48,2024-12-18,244
19:50,2024-12-18,245
19:52,2024-12-18,247
19:54,2024-12-18,247
19:56,2024-12-18,249
19:58,2024-12-18,249
08:00,2024-12-19,1
08:02,2024-12-19,2
08:04,2024-12-19,1
08:06,2024-12-19,1
08:08,2024-12-19,2
08:10,2024-12-19,3
08:12,2024-12-19,4
08:14,2024-12-19,5
08:16,2024-12-19,5
08:18,2024-12-19,4
08:20,2024-12-19,5
08:22,2024-12-19,4
08:24,2024-12-19,3
08:26,2024-12-19,4
08:28,2024-12-19,5
08:30,2024-12-19,7
08:32,2024-12-19,7
08:34,2024-12-19,8
08:36,2024-12-19,9
08:38,2024-12-19,11
08:40,2024-12-19,12
08:42,2024-12-19,13
08:44,2024-12-19,14
08:46,2024-12-19,16
08:48,2024-12-19,16
08:50,2024-12-19,16
08:52,2024-12-19,16
08:54,2024-12-19,17
08:56,2024-12-19,18
08:58,2024-12-19,18
09:00,2024-12-19,17
09:02,2024-12-19,18
09:04,2024-12-19,19
09:06,2024-12-19,20
09:08,2024-12-19,20
09:10,2024-12-19,20
09:12,2024-12-19,19
09:14,2024-12-19,21
09:16,2024-12-19,21
09:18,2024-12-19,23
09:20,2024-12-19,25
09:22,2024-12-19,26
09:24,2024-12-19,27
09:26,2024-12-19,26
09:28,2024-12-19,26
09:30,2024-12-19,27
09:32,2024-12-19,28
09:34,2024-12-19,30
09:36,2024-12-19,31
09:38,2024-12-19,32
09:40,2024-12-19,33
09:42,2024-12-19,32
09:44,2024-12-19,34
09:46,2024-12-19,34
09:48,2024-12-19,35
09:50,2024-12-19,34
09:52,2024-12-19,33
09:54,2024-12-19,34
09:56,2024-12-19,35
09:58,2024-12-19,37
10:00,2024-12-19,38
10:02,2024-12-19,37
10:04,2024-12-19,38
10:06,2024-12-19,37
10:08,2024-12-19,37
10:10,2024-12-19,38
10:12,2024-12-19,39
10:14,2024-12-19,39
10:16,2024-12-19,39
10:18,2024-12-19,39
10:20,2024-12-19,40
10:22,2024-12-19,42
10:24,2024-12-19,44
10:26,2024-12-19,45
10:28,2024-12-19,45
10:30,2024-12-19,47
10:32,2024-12-19,49
10:34,2024-12-19,48
10:36,2024-12-19,49
10:38,2024-12-19,50
10:40,2024-12-19,52
10:42,2024-12-19,52
10:44,2024-12-19,53
10:46,2024-12-19,53
10:48,2024-12-19,53
10:50,2024-12-19,54
10:52,2024-12-19,55
10:54,2024-12-19,57
10:56,2024-12-19,58
10:58,2024-12-19,60
11:00,2024-12-19,62
11:02,2024-12-19,62
11:04,2024-12-19,63
11:06,2024-12-19,63
11:08,2024-12-19,64
11:10,2024-12-19,64
11:12,2024-12-19,65
11:14,2024-12-19,66
11:16,2024-12-19,67
11:18,2024-12-19,68
11:20,2024-12-19,68
11:22,2024-12-19,69
11:24,2024-12-19,69
11:26,2024-12-19,68
11:28,2024-12-19,68
11:30,2024-12-19,69
11:32,2024-12-19,71
11:34,2024-12-19,70
11:36,2024-12-19,70
11:38,2024-12-19,70
11:40,2024-12-19,69
11:42,2024-12-19,68
11:44,2024-12-19,68
11:46,2024-12-19,67
11:48,2024-12-19,67
11:50,2024-12-19,69
11:52,2024-12-19,71
11:54,2024-12-19,72
11:56,2024-12-19,73
11:58,2024-12-19,74
12:00,2024-12-19,75
12:02,2024-12-19,77
12:04,2024-12-19,79
12:06,2024-12-19,79
12:08,2024-12-19,81
12:10,2024-12-19,82
12:12,2024-12-19,83
12:14,2024-12-19,85
12:16,2024-12-19,87
12:18,2024-12-19,88
12:20,2024-12-19,88
12:22,2024-12-19,89
12:24,2024-12-19,89
12:26,2024-12-19,89
12:28,2024-12-19,89
12:30,2024-12-19,89
12:32,2024-12-19,88
12:34,2024-12-19,88
12:36,2024-12-19,89
12:38,2024-12-19,89
12:40,2024-12-19,90
12:42,2024-12-19,91
12:44,2024-12-19,92
12:46,2024-12-19,94
12:48,2024-12-19,94
12:50,2024-12-19,95
12:52,2024-12-19,95
12:54,2024-12-19,97
12:56,2024-12-19,98
12:58,2024-12-19,99
13:00,2024-12-19,99
13:02,2024-12-19,99
13:04,2024-12-19,100
13:06,2024-12-19,101
13:08,2024-12-19,102
13:10,2024-12-19,103
13:12,2024-12-19,104
13:14,2024-12-19,106
13:16,2024-12-19,107
13:18,2024-12-19,108
13:20,2024-12-19,108
13:22,2024-12-19,110
13:24,2024-12-19,110
13:26,2024-12-19,111
13:28,2024-12-19,112
13:30,2024-12-19,113
13:32,2024-12-19,114
13:34,2024-12-19,115
13:36,2024-12-19,116
13:38,2024-12-19,116
13:40,2024-12-19,116
13:42,2024-12-19,117
13:44,2024-12-19,118
13:46,2024-12-19,119
